model,task,task family,success,token consumption,leaderboard,site_submission_name,site_submission_folder,site_submission_date,site_resolved_rate,site_cost,site_api_calls,site_model_tags,source_url,token_note
anthropic:claude-sonnet-4-5-20250929,django__django-11133,django/django,true,,bash-only,Claude 4.5 Sonnet (20250929),20250929_mini-v1.13.3_sonnet-4-5-20250929,2025-09-29,70.6,0.3631997999999999,36,Model: claude-sonnet-4-5-20250929; Org: Anthropic; System: Attempts - 1; Mini: 1.13.3,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
anthropic:claude-sonnet-4-5-20250929,django__django-11179,django/django,true,,bash-only,Claude 4.5 Sonnet (20250929),20250929_mini-v1.13.3_sonnet-4-5-20250929,2025-09-29,70.6,0.3665137500000001,41,Model: claude-sonnet-4-5-20250929; Org: Anthropic; System: Attempts - 1; Mini: 1.13.3,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
anthropic:claude-sonnet-4-5-20250929,django__django-11815,django/django,true,,bash-only,Claude 4.5 Sonnet (20250929),20250929_mini-v1.13.3_sonnet-4-5-20250929,2025-09-29,70.6,0.52212315,38,Model: claude-sonnet-4-5-20250929; Org: Anthropic; System: Attempts - 1; Mini: 1.13.3,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
anthropic:claude-sonnet-4-5-20250929,django__django-11848,django/django,false,,bash-only,Claude 4.5 Sonnet (20250929),20250929_mini-v1.13.3_sonnet-4-5-20250929,2025-09-29,70.6,0.44627895,38,Model: claude-sonnet-4-5-20250929; Org: Anthropic; System: Attempts - 1; Mini: 1.13.3,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
anthropic:claude-sonnet-4-5-20250929,django__django-11964,django/django,false,,bash-only,Claude 4.5 Sonnet (20250929),20250929_mini-v1.13.3_sonnet-4-5-20250929,2025-09-29,70.6,0.7263969000000001,69,Model: claude-sonnet-4-5-20250929; Org: Anthropic; System: Attempts - 1; Mini: 1.13.3,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
anthropic:claude-sonnet-4-5-20250929,django__django-11999,django/django,true,,bash-only,Claude 4.5 Sonnet (20250929),20250929_mini-v1.13.3_sonnet-4-5-20250929,2025-09-29,70.6,0.38027775,48,Model: claude-sonnet-4-5-20250929; Org: Anthropic; System: Attempts - 1; Mini: 1.13.3,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
anthropic:claude-sonnet-4-5-20250929,django__django-12125,django/django,true,,bash-only,Claude 4.5 Sonnet (20250929),20250929_mini-v1.13.3_sonnet-4-5-20250929,2025-09-29,70.6,0.7101883499999999,63,Model: claude-sonnet-4-5-20250929; Org: Anthropic; System: Attempts - 1; Mini: 1.13.3,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
anthropic:claude-sonnet-4-5-20250929,django__django-12308,django/django,false,,bash-only,Claude 4.5 Sonnet (20250929),20250929_mini-v1.13.3_sonnet-4-5-20250929,2025-09-29,70.6,0.59895645,47,Model: claude-sonnet-4-5-20250929; Org: Anthropic; System: Attempts - 1; Mini: 1.13.3,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
anthropic:claude-sonnet-4-5-20250929,django__django-12708,django/django,true,,bash-only,Claude 4.5 Sonnet (20250929),20250929_mini-v1.13.3_sonnet-4-5-20250929,2025-09-29,70.6,0.3673689,33,Model: claude-sonnet-4-5-20250929; Org: Anthropic; System: Attempts - 1; Mini: 1.13.3,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
anthropic:claude-sonnet-4-5-20250929,django__django-14155,django/django,false,,bash-only,Claude 4.5 Sonnet (20250929),20250929_mini-v1.13.3_sonnet-4-5-20250929,2025-09-29,70.6,0.38896949999999997,45,Model: claude-sonnet-4-5-20250929; Org: Anthropic; System: Attempts - 1; Mini: 1.13.3,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
anthropic:claude-sonnet-4-5-20250929,django__django-14534,django/django,true,,bash-only,Claude 4.5 Sonnet (20250929),20250929_mini-v1.13.3_sonnet-4-5-20250929,2025-09-29,70.6,0.5679306,60,Model: claude-sonnet-4-5-20250929; Org: Anthropic; System: Attempts - 1; Mini: 1.13.3,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
anthropic:claude-sonnet-4-5-20250929,django__django-15252,django/django,false,,bash-only,Claude 4.5 Sonnet (20250929),20250929_mini-v1.13.3_sonnet-4-5-20250929,2025-09-29,70.6,0.17520975,4,Model: claude-sonnet-4-5-20250929; Org: Anthropic; System: Attempts - 1; Mini: 1.13.3,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
anthropic:claude-sonnet-4-5-20250929,django__django-15695,django/django,false,,bash-only,Claude 4.5 Sonnet (20250929),20250929_mini-v1.13.3_sonnet-4-5-20250929,2025-09-29,70.6,0.8170561500000001,64,Model: claude-sonnet-4-5-20250929; Org: Anthropic; System: Attempts - 1; Mini: 1.13.3,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
anthropic:claude-sonnet-4-5-20250929,matplotlib__matplotlib-23299,matplotlib/matplotlib,false,,bash-only,Claude 4.5 Sonnet (20250929),20250929_mini-v1.13.3_sonnet-4-5-20250929,2025-09-29,70.6,0.46541744999999995,42,Model: claude-sonnet-4-5-20250929; Org: Anthropic; System: Attempts - 1; Mini: 1.13.3,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
anthropic:claude-sonnet-4-5-20250929,matplotlib__matplotlib-23314,matplotlib/matplotlib,true,,bash-only,Claude 4.5 Sonnet (20250929),20250929_mini-v1.13.3_sonnet-4-5-20250929,2025-09-29,70.6,0.34006335,51,Model: claude-sonnet-4-5-20250929; Org: Anthropic; System: Attempts - 1; Mini: 1.13.3,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
anthropic:claude-sonnet-4-5-20250929,matplotlib__matplotlib-23476,matplotlib/matplotlib,false,,bash-only,Claude 4.5 Sonnet (20250929),20250929_mini-v1.13.3_sonnet-4-5-20250929,2025-09-29,70.6,0.7287693,65,Model: claude-sonnet-4-5-20250929; Org: Anthropic; System: Attempts - 1; Mini: 1.13.3,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
anthropic:claude-sonnet-4-5-20250929,matplotlib__matplotlib-24149,matplotlib/matplotlib,true,,bash-only,Claude 4.5 Sonnet (20250929),20250929_mini-v1.13.3_sonnet-4-5-20250929,2025-09-29,70.6,0.39569235,50,Model: claude-sonnet-4-5-20250929; Org: Anthropic; System: Attempts - 1; Mini: 1.13.3,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
anthropic:claude-sonnet-4-5-20250929,matplotlib__matplotlib-24970,matplotlib/matplotlib,false,,bash-only,Claude 4.5 Sonnet (20250929),20250929_mini-v1.13.3_sonnet-4-5-20250929,2025-09-29,70.6,0.0863442,2,Model: claude-sonnet-4-5-20250929; Org: Anthropic; System: Attempts - 1; Mini: 1.13.3,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
anthropic:claude-sonnet-4-5-20250929,matplotlib__matplotlib-25311,matplotlib/matplotlib,true,,bash-only,Claude 4.5 Sonnet (20250929),20250929_mini-v1.13.3_sonnet-4-5-20250929,2025-09-29,70.6,0.8009753999999999,66,Model: claude-sonnet-4-5-20250929; Org: Anthropic; System: Attempts - 1; Mini: 1.13.3,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
anthropic:claude-sonnet-4-5-20250929,matplotlib__matplotlib-25332,matplotlib/matplotlib,true,,bash-only,Claude 4.5 Sonnet (20250929),20250929_mini-v1.13.3_sonnet-4-5-20250929,2025-09-29,70.6,0.3391314,38,Model: claude-sonnet-4-5-20250929; Org: Anthropic; System: Attempts - 1; Mini: 1.13.3,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
anthropic:claude-sonnet-4-5-20250929,psf__requests-2317,psf/requests,false,,bash-only,Claude 4.5 Sonnet (20250929),20250929_mini-v1.13.3_sonnet-4-5-20250929,2025-09-29,70.6,0.3715231499999999,39,Model: claude-sonnet-4-5-20250929; Org: Anthropic; System: Attempts - 1; Mini: 1.13.3,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
anthropic:claude-sonnet-4-5-20250929,pydata__xarray-4094,pydata/xarray,true,,bash-only,Claude 4.5 Sonnet (20250929),20250929_mini-v1.13.3_sonnet-4-5-20250929,2025-09-29,70.6,0.4634963999999999,46,Model: claude-sonnet-4-5-20250929; Org: Anthropic; System: Attempts - 1; Mini: 1.13.3,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
anthropic:claude-sonnet-4-5-20250929,pylint-dev__pylint-7080,pylint-dev/pylint,false,,bash-only,Claude 4.5 Sonnet (20250929),20250929_mini-v1.13.3_sonnet-4-5-20250929,2025-09-29,70.6,0.4727251499999999,40,Model: claude-sonnet-4-5-20250929; Org: Anthropic; System: Attempts - 1; Mini: 1.13.3,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
anthropic:claude-sonnet-4-5-20250929,pytest-dev__pytest-7432,pytest-dev/pytest,true,,bash-only,Claude 4.5 Sonnet (20250929),20250929_mini-v1.13.3_sonnet-4-5-20250929,2025-09-29,70.6,0.3586962000000001,44,Model: claude-sonnet-4-5-20250929; Org: Anthropic; System: Attempts - 1; Mini: 1.13.3,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
anthropic:claude-sonnet-4-5-20250929,pytest-dev__pytest-7490,pytest-dev/pytest,true,,bash-only,Claude 4.5 Sonnet (20250929),20250929_mini-v1.13.3_sonnet-4-5-20250929,2025-09-29,70.6,0.32799,34,Model: claude-sonnet-4-5-20250929; Org: Anthropic; System: Attempts - 1; Mini: 1.13.3,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
anthropic:claude-sonnet-4-5-20250929,scikit-learn__scikit-learn-10297,scikit-learn/scikit-learn,true,,bash-only,Claude 4.5 Sonnet (20250929),20250929_mini-v1.13.3_sonnet-4-5-20250929,2025-09-29,70.6,0.5003947499999999,52,Model: claude-sonnet-4-5-20250929; Org: Anthropic; System: Attempts - 1; Mini: 1.13.3,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
anthropic:claude-sonnet-4-5-20250929,scikit-learn__scikit-learn-13142,scikit-learn/scikit-learn,true,,bash-only,Claude 4.5 Sonnet (20250929),20250929_mini-v1.13.3_sonnet-4-5-20250929,2025-09-29,70.6,0.43854449999999995,46,Model: claude-sonnet-4-5-20250929; Org: Anthropic; System: Attempts - 1; Mini: 1.13.3,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
anthropic:claude-sonnet-4-5-20250929,scikit-learn__scikit-learn-13439,scikit-learn/scikit-learn,true,,bash-only,Claude 4.5 Sonnet (20250929),20250929_mini-v1.13.3_sonnet-4-5-20250929,2025-09-29,70.6,0.38521124999999995,44,Model: claude-sonnet-4-5-20250929; Org: Anthropic; System: Attempts - 1; Mini: 1.13.3,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
anthropic:claude-sonnet-4-5-20250929,scikit-learn__scikit-learn-13496,scikit-learn/scikit-learn,true,,bash-only,Claude 4.5 Sonnet (20250929),20250929_mini-v1.13.3_sonnet-4-5-20250929,2025-09-29,70.6,0.44559614999999997,34,Model: claude-sonnet-4-5-20250929; Org: Anthropic; System: Attempts - 1; Mini: 1.13.3,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
anthropic:claude-sonnet-4-5-20250929,scikit-learn__scikit-learn-25747,scikit-learn/scikit-learn,false,,bash-only,Claude 4.5 Sonnet (20250929),20250929_mini-v1.13.3_sonnet-4-5-20250929,2025-09-29,70.6,0.4053606,38,Model: claude-sonnet-4-5-20250929; Org: Anthropic; System: Attempts - 1; Mini: 1.13.3,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
anthropic:claude-sonnet-4-5-20250929,sphinx-doc__sphinx-11445,sphinx-doc/sphinx,true,,bash-only,Claude 4.5 Sonnet (20250929),20250929_mini-v1.13.3_sonnet-4-5-20250929,2025-09-29,70.6,0.5175252000000001,49,Model: claude-sonnet-4-5-20250929; Org: Anthropic; System: Attempts - 1; Mini: 1.13.3,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
anthropic:claude-sonnet-4-5-20250929,sphinx-doc__sphinx-8721,sphinx-doc/sphinx,true,,bash-only,Claude 4.5 Sonnet (20250929),20250929_mini-v1.13.3_sonnet-4-5-20250929,2025-09-29,70.6,0.34501695000000004,33,Model: claude-sonnet-4-5-20250929; Org: Anthropic; System: Attempts - 1; Mini: 1.13.3,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
anthropic:claude-sonnet-4-5-20250929,sympy__sympy-12419,sympy/sympy,true,,bash-only,Claude 4.5 Sonnet (20250929),20250929_mini-v1.13.3_sonnet-4-5-20250929,2025-09-29,70.6,0.8976156000000002,90,Model: claude-sonnet-4-5-20250929; Org: Anthropic; System: Attempts - 1; Mini: 1.13.3,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
anthropic:claude-sonnet-4-5-20250929,sympy__sympy-12481,sympy/sympy,true,,bash-only,Claude 4.5 Sonnet (20250929),20250929_mini-v1.13.3_sonnet-4-5-20250929,2025-09-29,70.6,0.4088418,45,Model: claude-sonnet-4-5-20250929; Org: Anthropic; System: Attempts - 1; Mini: 1.13.3,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
anthropic:claude-sonnet-4-5-20250929,sympy__sympy-13031,sympy/sympy,false,,bash-only,Claude 4.5 Sonnet (20250929),20250929_mini-v1.13.3_sonnet-4-5-20250929,2025-09-29,70.6,0.7243248,70,Model: claude-sonnet-4-5-20250929; Org: Anthropic; System: Attempts - 1; Mini: 1.13.3,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
anthropic:claude-sonnet-4-5-20250929,sympy__sympy-13480,sympy/sympy,true,,bash-only,Claude 4.5 Sonnet (20250929),20250929_mini-v1.13.3_sonnet-4-5-20250929,2025-09-29,70.6,0.14126805,28,Model: claude-sonnet-4-5-20250929; Org: Anthropic; System: Attempts - 1; Mini: 1.13.3,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
anthropic:claude-sonnet-4-5-20250929,sympy__sympy-13647,sympy/sympy,true,,bash-only,Claude 4.5 Sonnet (20250929),20250929_mini-v1.13.3_sonnet-4-5-20250929,2025-09-29,70.6,0.37596915000000003,43,Model: claude-sonnet-4-5-20250929; Org: Anthropic; System: Attempts - 1; Mini: 1.13.3,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
anthropic:claude-sonnet-4-5-20250929,sympy__sympy-15345,sympy/sympy,true,,bash-only,Claude 4.5 Sonnet (20250929),20250929_mini-v1.13.3_sonnet-4-5-20250929,2025-09-29,70.6,0.23024640000000002,37,Model: claude-sonnet-4-5-20250929; Org: Anthropic; System: Attempts - 1; Mini: 1.13.3,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
anthropic:claude-sonnet-4-5-20250929,sympy__sympy-16792,sympy/sympy,true,,bash-only,Claude 4.5 Sonnet (20250929),20250929_mini-v1.13.3_sonnet-4-5-20250929,2025-09-29,70.6,0.6187469999999999,58,Model: claude-sonnet-4-5-20250929; Org: Anthropic; System: Attempts - 1; Mini: 1.13.3,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
anthropic:claude-sonnet-4-5-20250929,sympy__sympy-17630,sympy/sympy,false,,bash-only,Claude 4.5 Sonnet (20250929),20250929_mini-v1.13.3_sonnet-4-5-20250929,2025-09-29,70.6,0.36531885000000003,47,Model: claude-sonnet-4-5-20250929; Org: Anthropic; System: Attempts - 1; Mini: 1.13.3,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
anthropic:claude-sonnet-4-5-20250929,sympy__sympy-18199,sympy/sympy,false,,bash-only,Claude 4.5 Sonnet (20250929),20250929_mini-v1.13.3_sonnet-4-5-20250929,2025-09-29,70.6,0.4246197000000001,46,Model: claude-sonnet-4-5-20250929; Org: Anthropic; System: Attempts - 1; Mini: 1.13.3,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
anthropic:claude-sonnet-4-5-20250929,sympy__sympy-18698,sympy/sympy,false,,bash-only,Claude 4.5 Sonnet (20250929),20250929_mini-v1.13.3_sonnet-4-5-20250929,2025-09-29,70.6,0.7132434000000001,61,Model: claude-sonnet-4-5-20250929; Org: Anthropic; System: Attempts - 1; Mini: 1.13.3,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
anthropic:claude-sonnet-4-5-20250929,sympy__sympy-21379,sympy/sympy,false,,bash-only,Claude 4.5 Sonnet (20250929),20250929_mini-v1.13.3_sonnet-4-5-20250929,2025-09-29,70.6,0.9771464999999997,89,Model: claude-sonnet-4-5-20250929; Org: Anthropic; System: Attempts - 1; Mini: 1.13.3,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
anthropic:claude-sonnet-4-5-20250929,sympy__sympy-21612,sympy/sympy,false,,bash-only,Claude 4.5 Sonnet (20250929),20250929_mini-v1.13.3_sonnet-4-5-20250929,2025-09-29,70.6,0.8238067499999998,72,Model: claude-sonnet-4-5-20250929; Org: Anthropic; System: Attempts - 1; Mini: 1.13.3,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,astropy__astropy-12907,astropy/astropy,true,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.23051419999999997,20,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,astropy__astropy-14182,astropy/astropy,false,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.3213446,25,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,astropy__astropy-14365,astropy/astropy,true,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.23698640000000004,21,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,astropy__astropy-14995,astropy/astropy,true,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.26664780000000005,25,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,django__django-10914,django/django,true,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.4586669999999999,48,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,django__django-11099,django/django,true,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.13373079999999998,21,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,django__django-11133,django/django,true,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.25537740000000003,30,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,django__django-11179,django/django,true,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.14228459999999998,23,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,django__django-11815,django/django,true,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.24267700000000006,27,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,django__django-11848,django/django,false,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.35562800000000006,21,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,django__django-11964,django/django,true,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.44622539999999994,47,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
google:models/gemini-3-pro-preview,django__django-11999,django/django,false,,bash-only,Gemini 3 Pro Preview (2025-11-18),20251118_mini-v1.15.0_gemini-3-pro-preview-20251118,2025-11-18,74.2,0.2968514,33,Model: gemini-3-pro-preview; Org: Google DeepMind; System: Attempts - 1; Mini: 1.15.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
