model,task,task family,success,token consumption
openai:gpt-5.2-2025-12-11,scikit-learn__scikit-learn-13439,scikit-learn/scikit-learn,false,43290
openai:gpt-5.2-2025-12-11,scikit-learn__scikit-learn-13496,scikit-learn/scikit-learn,false,68852
google:models/gemini-3-pro-preview,scikit-learn__scikit-learn-13496,scikit-learn/scikit-learn,false,81770
google:models/gemini-3-pro-preview,scikit-learn__scikit-learn-25747,scikit-learn/scikit-learn,false,36336
openai:gpt-5.2-2025-12-11,scikit-learn__scikit-learn-25747,scikit-learn/scikit-learn,false,30926
google:models/gemini-3-pro-preview,sphinx-doc__sphinx-11445,sphinx-doc/sphinx,false,11255
openai:gpt-5-mini-2025-08-07,sphinx-doc__sphinx-11445,sphinx-doc/sphinx,false,12137
google:models/gemini-3-pro-preview,sphinx-doc__sphinx-8721,sphinx-doc/sphinx,false,10325
openai:gpt-5-mini-2025-08-07,sphinx-doc__sphinx-8721,sphinx-doc/sphinx,false,9308
google:models/gemini-3-pro-preview,sympy__sympy-12419,sympy/sympy,false,19173
openai:gpt-5-mini-2025-08-07,sympy__sympy-12419,sympy/sympy,false,17552
google:models/gemini-3-pro-preview,sympy__sympy-12481,sympy/sympy,false,38776
openai:gpt-5.2-2025-12-11,sympy__sympy-12481,sympy/sympy,false,33309
google:models/gemini-3-pro-preview,sympy__sympy-13031,sympy/sympy,false,31082
openai:gpt-5-mini-2025-08-07,sympy__sympy-13031,sympy/sympy,false,26356
google:models/gemini-3-pro-preview,sympy__sympy-13480,sympy/sympy,false,30347
openai:gpt-5.2-2025-12-11,sympy__sympy-13480,sympy/sympy,false,27103
anthropic:claude-opus-4-5-20251101,sympy__sympy-13647,sympy/sympy,false,46061
google:models/gemini-3-pro-preview,sympy__sympy-13647,sympy/sympy,false,45227
google:models/gemini-3-pro-preview,sympy__sympy-15345,sympy/sympy,false,10285
openai:gpt-5.2-pro-2025-12-11,sympy__sympy-15345,sympy/sympy,false,11534
google:models/gemini-3-pro-preview,sympy__sympy-16792,sympy/sympy,false,49415
openai:gpt-5.2-2025-12-11,sympy__sympy-16792,sympy/sympy,false,40333
google:models/gemini-3-pro-preview,sympy__sympy-17630,sympy/sympy,false,32167
openai:gpt-5.2-2025-12-11,sympy__sympy-17630,sympy/sympy,false,24636
google:models/gemini-3-pro-preview,sympy__sympy-18199,sympy/sympy,false,62141
openai:gpt-5.2-2025-12-11,sympy__sympy-18199,sympy/sympy,false,53430
google:models/gemini-3-pro-preview,sympy__sympy-18698,sympy/sympy,false,121238
openai:gpt-5-mini-2025-08-07,sympy__sympy-18698,sympy/sympy,false,106538
google:models/gemini-3-pro-preview,sympy__sympy-21379,sympy/sympy,false,45747
openai:gpt-5.2-2025-12-11,sympy__sympy-21379,sympy/sympy,false,40356
google:models/gemini-3-pro-preview,sympy__sympy-21612,sympy/sympy,false,37167
openai:gpt-5.2-2025-12-11,sympy__sympy-21612,sympy/sympy,false,31741
google:models/gemini-3-pro-preview,astropy__astropy-12907,astropy/astropy,false,120338
openai:gpt-5.2-2025-12-11,astropy__astropy-12907,astropy/astropy,false,0
google:models/gemini-3-pro-preview,astropy__astropy-14182,astropy/astropy,false,56300
openai:gpt-5-mini-2025-08-07,astropy__astropy-14182,astropy/astropy,false,0
google:models/gemini-3-pro-preview,django__django-10914,django/django,false,26238
openai:gpt-5.2-2025-12-11,django__django-10914,django/django,false,0
google:models/gemini-3-pro-preview,django__django-11848,django/django,false,17893
openai:gpt-5.2-2025-12-11,django__django-11848,django/django,false,0
google:models/gemini-3-pro-preview,django__django-11964,django/django,false,0
anthropic:claude-sonnet-4-5-20250929,django__django-11964,django/django,false,0
google:models/gemini-3-pro-preview,django__django-12308,django/django,false,0
openai:gpt-5.2-2025-12-11,django__django-12308,django/django,false,0
google:models/gemini-3-pro-preview,django__django-14155,django/django,false,0
openai:gpt-5-mini-2025-08-07,django__django-14155,django/django,false,26295
google:models/gemini-3-pro-preview,matplotlib__matplotlib-23299,matplotlib/matplotlib,false,0
openai:gpt-5-mini-2025-08-07,matplotlib__matplotlib-23299,matplotlib/matplotlib,false,0
google:models/gemini-3-pro-preview,matplotlib__matplotlib-23476,matplotlib/matplotlib,false,206624
openai:gpt-5-mini-2025-08-07,matplotlib__matplotlib-23476,matplotlib/matplotlib,false,0
google:models/gemini-3-pro-preview,psf__requests-2317,psf/requests,false,0
openai:gpt-5.2-2025-12-11,psf__requests-2317,psf/requests,false,19572
google:models/gemini-3-pro-preview,pylint-dev__pylint-7080,pylint-dev/pylint,false,33209
openai:gpt-5.2-2025-12-11,pylint-dev__pylint-7080,pylint-dev/pylint,false,0
google:models/gemini-3-pro-preview,pytest-dev__pytest-7490,pytest-dev/pytest,false,23699
openai:gpt-5.2-2025-12-11,pytest-dev__pytest-7490,pytest-dev/pytest,false,0
google:models/gemini-3-pro-preview,scikit-learn__scikit-learn-25747,scikit-learn/scikit-learn,false,0
openai:gpt-5.2-pro-2025-12-11,scikit-learn__scikit-learn-25747,scikit-learn/scikit-learn,false,0
google:models/gemini-3-pro-preview,sympy__sympy-17630,sympy/sympy,false,32571
openai:gpt-5-mini-2025-08-07,sympy__sympy-17630,sympy/sympy,false,26941
google:models/gemini-3-pro-preview,sympy__sympy-21379,sympy/sympy,false,45958
openai:gpt-5.2-2025-12-11,sympy__sympy-21379,sympy/sympy,false,40331
google:models/gemini-3-pro-preview,astropy__astropy-14182,astropy/astropy,false,56627
openai:gpt-5.2-2025-12-11,astropy__astropy-14182,astropy/astropy,false,46977
google:models/gemini-3-pro-preview,matplotlib__matplotlib-23299,matplotlib/matplotlib,false,0
openai:gpt-5.2-pro-2025-12-11,matplotlib__matplotlib-23299,matplotlib/matplotlib,false,109398
google:models/gemini-3-pro-preview,psf__requests-2317,psf/requests,false,0
google:models/gemini-3-pro-preview,astropy__astropy-14182,astropy/astropy,false,56935
openai:gpt-5.2-pro-2025-12-11,astropy__astropy-14182,astropy/astropy,false,52059
google:models/gemini-3-pro-preview,matplotlib__matplotlib-23299,matplotlib/matplotlib,false,167609
openai:gpt-5-mini-2025-08-07,matplotlib__matplotlib-23299,matplotlib/matplotlib,false,107204
google:models/gemini-3-pro-preview,psf__requests-2317,psf/requests,false,23951
google:models/gemini-3-pro-preview,astropy__astropy-14182,astropy/astropy,false,0
google:models/gemini-3-pro-preview,astropy__astropy-12907,astropy/astropy,false,119759
openai:gpt-5-mini-2025-08-07,astropy__astropy-12907,astropy/astropy,false,101878
openai:gpt-5.2-2025-12-11,django__django-10914,django/django,true,21189
google:models/gemini-3-pro-preview,django__django-11848,django/django,true,16792
google:models/gemini-3-pro-preview,django__django-11964,django/django,true,8898
google:models/gemini-3-pro-preview,django__django-12308,django/django,true,17915
google:models/gemini-3-pro-preview,django__django-14155,django/django,false,0
anthropic:claude-opus-4-5-20251101,django__django-14155,django/django,false,29571
openai:gpt-5-mini-2025-08-07,matplotlib__matplotlib-23314,matplotlib/matplotlib,false,228806
openai:gpt-5.2-pro-2025-12-11,matplotlib__matplotlib-23314,matplotlib/matplotlib,false,0
google:models/gemini-3-pro-preview,matplotlib__matplotlib-23476,matplotlib/matplotlib,false,0
openai:gpt-5.2-pro-2025-12-11,matplotlib__matplotlib-23476,matplotlib/matplotlib,false,145239
google:models/gemini-3-pro-preview,psf__requests-2317,psf/requests,false,24108
openai:gpt-5-mini-2025-08-07,psf__requests-2317,psf/requests,false,20279
openai:gpt-5.2-2025-12-11,pydata__xarray-4094,pydata/xarray,false,110537
openai:gpt-5.2-pro-2025-12-11,pydata__xarray-4094,pydata/xarray,false,0
google:models/gemini-3-pro-preview,pylint-dev__pylint-7080,pylint-dev/pylint,false,0
openai:gpt-5.2-2025-12-11,pylint-dev__pylint-7080,pylint-dev/pylint,false,0
google:models/gemini-3-pro-preview,pytest-dev__pytest-7490,pytest-dev/pytest,false,0
anthropic:claude-opus-4-5-20251101,pytest-dev__pytest-7490,pytest-dev/pytest,true,23671
google:models/gemini-3-pro-preview,scikit-learn__scikit-learn-10297,scikit-learn/scikit-learn,false,84908
openai:gpt-5.2-2025-12-11,scikit-learn__scikit-learn-10297,scikit-learn/scikit-learn,true,72913
google:models/gemini-3-pro-preview,scikit-learn__scikit-learn-25747,scikit-learn/scikit-learn,false,0
openai:gpt-5-mini-2025-08-07,scikit-learn__scikit-learn-25747,scikit-learn/scikit-learn,false,33608
google:models/gemini-3-pro-preview,sympy__sympy-17630,sympy/sympy,false,29839
openai:gpt-5.2-pro-2025-12-11,sympy__sympy-17630,sympy/sympy,false,29389
google:models/gemini-3-pro-preview,sympy__sympy-21379,sympy/sympy,false,46269
openai:gpt-5.2-2025-12-11,sympy__sympy-21379,sympy/sympy,true,40280
google:models/gemini-3-pro-preview,astropy__astropy-14365,astropy/astropy,false,54097
openai:gpt-5-mini-2025-08-07,astropy__astropy-14365,astropy/astropy,false,46064
google:models/gemini-3-pro-preview,astropy__astropy-14995,astropy/astropy,true,40461
anthropic:claude-opus-4-5-20251101,django__django-11099,django/django,true,6494
google:models/gemini-3-pro-preview,django__django-11133,django/django,false,23055
openai:gpt-5.2-2025-12-11,django__django-11133,django/django,true,14912
google:models/gemini-3-pro-preview,django__django-14534,django/django,false,0
openai:gpt-5-mini-2025-08-07,django__django-14534,django/django,false,50320
google:models/gemini-3-pro-preview,django__django-15252,django/django,false,0
openai:gpt-5.2-pro-2025-12-11,django__django-15252,django/django,false,33436
google:models/gemini-3-pro-preview,django__django-15695,django/django,false,0
openai:gpt-5.2-pro-2025-12-11,django__django-15695,django/django,false,62572
google:models/gemini-3-pro-preview,matplotlib__matplotlib-24149,matplotlib/matplotlib,false,345017
openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-24149,matplotlib/matplotlib,false,0
google:models/gemini-3-pro-preview,pytest-dev__pytest-7432,pytest-dev/pytest,true,19007
openai:gpt-5.2-2025-12-11,sphinx-doc__sphinx-11445,sphinx-doc/sphinx,false,8420
google:models/gemini-3-pro-preview,sphinx-doc__sphinx-11445,sphinx-doc/sphinx,false,0
google:models/gemini-3-pro-preview,sympy__sympy-12419,sympy/sympy,false,18260
openai:gpt-5.2-2025-12-11,sympy__sympy-12419,sympy/sympy,false,0
google:models/gemini-3-pro-preview,sympy__sympy-12481,sympy/sympy,true,39001
google:models/gemini-3-pro-preview,sympy__sympy-13031,sympy/sympy,true,29361
google:models/gemini-3-pro-preview,sympy__sympy-18199,sympy/sympy,false,61907
openai:gpt-5.2-2025-12-11,sympy__sympy-18199,sympy/sympy,false,53524
google:models/gemini-3-pro-preview,sympy__sympy-18698,sympy/sympy,false,123233
openai:gpt-5.2-2025-12-11,sympy__sympy-18698,sympy/sympy,false,105356
google:models/gemini-3-pro-preview,sympy__sympy-21612,sympy/sympy,true,36551
openai:gpt-5.2-2025-12-11,django__django-11179,django/django,false,10569
google:models/gemini-3-pro-preview,django__django-11179,django/django,true,13772
google:models/gemini-3-pro-preview,django__django-11815,django/django,true,16997
google:models/gemini-3-pro-preview,django__django-11999,django/django,false,30868
openai:gpt-5.2-2025-12-11,django__django-11999,django/django,true,24897
openai:gpt-5-mini-2025-08-07,django__django-12125,django/django,false,15037
openai:gpt-5.2-2025-12-11,django__django-12125,django/django,false,13513
openai:gpt-5.2-2025-12-11,django__django-12708,django/django,false,49530
openai:gpt-5-mini-2025-08-07,django__django-12708,django/django,false,51862
google:models/gemini-3-pro-preview,matplotlib__matplotlib-24970,matplotlib/matplotlib,false,210215
openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-24970,matplotlib/matplotlib,false,0
google:models/gemini-3-pro-preview,matplotlib__matplotlib-25311,matplotlib/matplotlib,false,0
openai:gpt-5-mini-2025-08-07,matplotlib__matplotlib-25311,matplotlib/matplotlib,false,0
google:models/gemini-3-pro-preview,matplotlib__matplotlib-25332,matplotlib/matplotlib,false,184761
openai:gpt-5-mini-2025-08-07,matplotlib__matplotlib-25332,matplotlib/matplotlib,false,122286
google:models/gemini-3-pro-preview,scikit-learn__scikit-learn-13142,scikit-learn/scikit-learn,false,47763
openai:gpt-5.2-2025-12-11,scikit-learn__scikit-learn-13142,scikit-learn/scikit-learn,false,0
google:models/gemini-3-pro-preview,scikit-learn__scikit-learn-13439,scikit-learn/scikit-learn,true,50106
google:models/gemini-3-pro-preview,scikit-learn__scikit-learn-13496,scikit-learn/scikit-learn,false,81725
openai:gpt-5.2-2025-12-11,scikit-learn__scikit-learn-13496,scikit-learn/scikit-learn,true,69342
google:models/gemini-3-pro-preview,sphinx-doc__sphinx-8721,sphinx-doc/sphinx,false,0
openai:gpt-5.2-2025-12-11,sphinx-doc__sphinx-8721,sphinx-doc/sphinx,true,8770
google:models/gemini-3-pro-preview,sympy__sympy-13480,sympy/sympy,true,30165
google:models/gemini-3-pro-preview,sympy__sympy-13647,sympy/sympy,true,44524
google:models/gemini-3-pro-preview,sympy__sympy-15345,sympy/sympy,false,8989
openai:gpt-5.2-2025-12-11,sympy__sympy-15345,sympy/sympy,true,8053
google:models/gemini-3-pro-preview,sympy__sympy-16792,sympy/sympy,false,0
openai:gpt-5.2-2025-12-11,sympy__sympy-16792,sympy/sympy,false,41033
google:models/gemini-3-pro-preview,astropy__astropy-14182,astropy/astropy,false,54223
openai:gpt-5.2-2025-12-11,astropy__astropy-14182,astropy/astropy,false,47296
google:models/gemini-3-pro-preview,django__django-11964,django/django,true,7671
google:models/gemini-3-pro-preview,django__django-12308,django/django,true,12270
google:models/gemini-3-pro-preview,django__django-14155,django/django,false,28764
openai:gpt-5-mini-2025-08-07,django__django-14155,django/django,false,25954
openai:gpt-5-mini-2025-08-07,matplotlib__matplotlib-23299,matplotlib/matplotlib,false,106402
openai:gpt-5.2-pro-2025-12-11,matplotlib__matplotlib-23299,matplotlib/matplotlib,false,109304
openai:gpt-5-mini-2025-08-07,matplotlib__matplotlib-23476,matplotlib/matplotlib,false,141669
google:models/gemini-3-pro-preview,matplotlib__matplotlib-23476,matplotlib/matplotlib,false,210250
google:models/gemini-3-pro-preview,psf__requests-2317,psf/requests,false,23660
openai:gpt-5-mini-2025-08-07,psf__requests-2317,psf/requests,false,20011
openai:gpt-5-mini-2025-08-07,pylint-dev__pylint-7080,pylint-dev/pylint,false,27417
google:models/gemini-3-pro-preview,pylint-dev__pylint-7080,pylint-dev/pylint,true,31685
openai:gpt-5-mini-2025-08-07,scikit-learn__scikit-learn-25747,scikit-learn/scikit-learn,false,31721
google:models/gemini-3-pro-preview,scikit-learn__scikit-learn-25747,scikit-learn/scikit-learn,false,35747
google:models/gemini-3-pro-preview,sympy__sympy-17630,sympy/sympy,false,27340
openai:gpt-5.2-2025-12-11,sympy__sympy-17630,sympy/sympy,false,24427
google:models/gemini-3-pro-preview,django__django-11133,django/django,true,17250
openai:gpt-5.2-2025-12-11,django__django-11179,django/django,true,10289
google:models/gemini-3-pro-preview,django__django-11815,django/django,true,15232
openai:gpt-5-mini-2025-08-07,django__django-11999,django/django,false,24999
openai:gpt-5.2-pro-2025-12-11,django__django-11999,django/django,false,27189
google:models/gemini-3-pro-preview,django__django-12125,django/django,false,15732
openai:gpt-5-mini-2025-08-07,django__django-12125,django/django,false,14589
openai:gpt-5.2-2025-12-11,django__django-12708,django/django,false,50022
google:models/gemini-3-pro-preview,django__django-12708,django/django,false,62549
google:models/gemini-3-pro-preview,matplotlib__matplotlib-24970,matplotlib/matplotlib,false,211963
openai:gpt-5.2-pro-2025-12-11,matplotlib__matplotlib-24970,matplotlib/matplotlib,true,143662
google:models/gemini-3-pro-preview,matplotlib__matplotlib-25311,matplotlib/matplotlib,false,175128
openai:gpt-5-mini-2025-08-07,matplotlib__matplotlib-25311,matplotlib/matplotlib,false,116144
google:models/gemini-3-pro-preview,matplotlib__matplotlib-25332,matplotlib/matplotlib,false,194226
openai:gpt-5-mini-2025-08-07,matplotlib__matplotlib-25332,matplotlib/matplotlib,false,122920
google:models/gemini-3-pro-preview,pytest-dev__pytest-7432,pytest-dev/pytest,false,17348
anthropic:claude-opus-4-5-20251101,pytest-dev__pytest-7432,pytest-dev/pytest,true,19750
google:models/gemini-3-pro-preview,scikit-learn__scikit-learn-13142,scikit-learn/scikit-learn,true,45731
openai:gpt-5-mini-2025-08-07,scikit-learn__scikit-learn-13439,scikit-learn/scikit-learn,false,42805
google:models/gemini-3-pro-preview,scikit-learn__scikit-learn-13439,scikit-learn/scikit-learn,true,50596
google:models/gemini-3-pro-preview,scikit-learn__scikit-learn-13496,scikit-learn/scikit-learn,true,80544
google:models/gemini-3-pro-preview,sphinx-doc__sphinx-8721,sphinx-doc/sphinx,true,9352
openai:gpt-5-mini-2025-08-07,sympy__sympy-12481,sympy/sympy,false,36604
google:models/gemini-3-pro-preview,sympy__sympy-12481,sympy/sympy,true,36488
google:models/gemini-3-pro-preview,sympy__sympy-13031,sympy/sympy,false,26867
anthropic:claude-opus-4-5-20251101,sympy__sympy-13031,sympy/sympy,false,28222
google:models/gemini-3-pro-preview,sympy__sympy-13480,sympy/sympy,true,30213
google:models/gemini-3-pro-preview,sympy__sympy-13647,sympy/sympy,false,44331
openai:gpt-5-mini-2025-08-07,sympy__sympy-13647,sympy/sympy,true,42070
google:models/gemini-3-pro-preview,sympy__sympy-15345,sympy/sympy,true,8485
openai:gpt-5.2-2025-12-11,sympy__sympy-16792,sympy/sympy,false,39752
anthropic:claude-opus-4-5-20251101,sympy__sympy-16792,sympy/sympy,true,48986
google:models/gemini-3-pro-preview,astropy__astropy-14182,astropy/astropy,false,56121
anthropic:claude-opus-4-5-20251101,astropy__astropy-14182,astropy/astropy,false,56202
anthropic:claude-sonnet-4-5-20250929,astropy__astropy-14182,astropy/astropy,false,56861
anthropic:claude-opus-4-5-20251101,matplotlib__matplotlib-23299,matplotlib/matplotlib,false,0
anthropic:claude-sonnet-4-5-20250929,matplotlib__matplotlib-23299,matplotlib/matplotlib,false,0
google:models/gemini-3-pro-preview,psf__requests-2317,psf/requests,false,0
anthropic:claude-opus-4-5-20251101,psf__requests-2317,psf/requests,false,24689
anthropic:claude-opus-4-5-20251101,scikit-learn__scikit-learn-25747,scikit-learn/scikit-learn,false,0
anthropic:claude-sonnet-4-5-20250929,scikit-learn__scikit-learn-25747,scikit-learn/scikit-learn,false,37250
anthropic:claude-opus-4-5-20251101,django__django-11964,django/django,false,0
anthropic:claude-sonnet-4-5-20250929,django__django-11964,django/django,false,8790
anthropic:claude-sonnet-4-5-20250929,astropy__astropy-12907,astropy/astropy,false,124804
openai:gpt-5.2-pro-2025-12-11,astropy__astropy-12907,astropy/astropy,false,102125
anthropic:claude-opus-4-5-20251101,astropy__astropy-14182,astropy/astropy,false,56437
anthropic:claude-sonnet-4-5-20250929,astropy__astropy-14182,astropy/astropy,false,58201
anthropic:claude-opus-4-5-20251101,astropy__astropy-14365,astropy/astropy,false,53239
openai:gpt-5-mini-2025-08-07,astropy__astropy-14365,astropy/astropy,false,47370
anthropic:claude-opus-4-5-20251101,astropy__astropy-14995,astropy/astropy,true,40230
anthropic:claude-sonnet-4-5-20250929,django__django-10914,django/django,false,27721
google:models/gemini-3-pro-preview,django__django-10914,django/django,true,26644
anthropic:claude-opus-4-5-20251101,django__django-11099,django/django,true,6231
google:models/gemini-3-pro-preview,django__django-11133,django/django,false,17814
openai:gpt-5.2-2025-12-11,django__django-11133,django/django,true,14989
openai:gpt-5.2-2025-12-11,django__django-11179,django/django,true,9947
anthropic:claude-sonnet-4-5-20250929,django__django-11815,django/django,true,16012
anthropic:claude-sonnet-4-5-20250929,django__django-11848,django/django,false,15623
anthropic:claude-opus-4-5-20251101,django__django-11848,django/django,true,13514
anthropic:claude-opus-4-5-20251101,django__django-12308,django/django,false,13108
anthropic:claude-sonnet-4-5-20250929,django__django-12308,django/django,false,14634
anthropic:claude-opus-4-5-20251101,django__django-14155,django/django,false,29333
openai:gpt-5.2-2025-12-11,django__django-14155,django/django,false,23497
anthropic:claude-opus-4-5-20251101,django__django-14534,django/django,true,58980
anthropic:claude-opus-4-5-20251101,django__django-15252,django/django,false,34531
anthropic:claude-sonnet-4-5-20250929,django__django-15252,django/django,false,34985
anthropic:claude-opus-4-5-20251101,django__django-15695,django/django,false,76584
openai:gpt-5.2-2025-12-11,django__django-15695,django/django,false,57938
anthropic:claude-opus-4-5-20251101,matplotlib__matplotlib-23299,matplotlib/matplotlib,false,116486
anthropic:claude-sonnet-4-5-20250929,matplotlib__matplotlib-23299,matplotlib/matplotlib,false,118437
anthropic:claude-sonnet-4-5-20250929,matplotlib__matplotlib-23314,matplotlib/matplotlib,false,0
openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-23314,matplotlib/matplotlib,false,228787
anthropic:claude-opus-4-5-20251101,matplotlib__matplotlib-23476,matplotlib/matplotlib,false,158327
anthropic:claude-sonnet-4-5-20250929,matplotlib__matplotlib-23476,matplotlib/matplotlib,false,158668
google:models/gemini-3-pro-preview,matplotlib__matplotlib-24149,matplotlib/matplotlib,false,344742
anthropic:claude-sonnet-4-5-20250929,matplotlib__matplotlib-24149,matplotlib/matplotlib,false,0
anthropic:claude-sonnet-4-5-20250929,matplotlib__matplotlib-25311,matplotlib/matplotlib,false,127930
openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-25311,matplotlib/matplotlib,false,114462
anthropic:claude-sonnet-4-5-20250929,matplotlib__matplotlib-25332,matplotlib/matplotlib,false,0
openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-25332,matplotlib/matplotlib,false,121213
anthropic:claude-opus-4-5-20251101,psf__requests-2317,psf/requests,false,24461
anthropic:claude-sonnet-4-5-20250929,psf__requests-2317,psf/requests,false,24630
anthropic:claude-sonnet-4-5-20250929,pydata__xarray-4094,pydata/xarray,false,133588
anthropic:claude-opus-4-5-20251101,pydata__xarray-4094,pydata/xarray,true,133824
anthropic:claude-sonnet-4-5-20250929,pytest-dev__pytest-7432,pytest-dev/pytest,false,18381
openai:gpt-5.2-2025-12-11,pytest-dev__pytest-7432,pytest-dev/pytest,false,15309
anthropic:claude-opus-4-5-20251101,pytest-dev__pytest-7490,pytest-dev/pytest,true,23514
anthropic:claude-opus-4-5-20251101,scikit-learn__scikit-learn-10297,scikit-learn/scikit-learn,false,89784
anthropic:claude-sonnet-4-5-20250929,scikit-learn__scikit-learn-10297,scikit-learn/scikit-learn,true,89625
google:models/gemini-3-pro-preview,scikit-learn__scikit-learn-13439,scikit-learn/scikit-learn,true,50204
anthropic:claude-opus-4-5-20251101,scikit-learn__scikit-learn-25747,scikit-learn/scikit-learn,false,35999
anthropic:claude-sonnet-4-5-20250929,scikit-learn__scikit-learn-25747,scikit-learn/scikit-learn,false,37298
anthropic:claude-sonnet-4-5-20250929,sphinx-doc__sphinx-11445,sphinx-doc/sphinx,false,9046
anthropic:claude-opus-4-5-20251101,sphinx-doc__sphinx-11445,sphinx-doc/sphinx,false,10125
anthropic:claude-sonnet-4-5-20250929,sphinx-doc__sphinx-8721,sphinx-doc/sphinx,true,9468
anthropic:claude-opus-4-5-20251101,sympy__sympy-12419,sympy/sympy,true,16733
anthropic:claude-opus-4-5-20251101,sympy__sympy-12481,sympy/sympy,true,38384
anthropic:claude-sonnet-4-5-20250929,sympy__sympy-13031,sympy/sympy,false,27534
openai:gpt-5.2-2025-12-11,sympy__sympy-13031,sympy/sympy,false,24394
anthropic:claude-sonnet-4-5-20250929,sympy__sympy-13480,sympy/sympy,true,31529
anthropic:claude-opus-4-5-20251101,sympy__sympy-13647,sympy/sympy,true,45791
anthropic:claude-sonnet-4-5-20250929,sympy__sympy-15345,sympy/sympy,false,8996
anthropic:claude-opus-4-5-20251101,sympy__sympy-15345,sympy/sympy,false,9031
anthropic:claude-opus-4-5-20251101,sympy__sympy-17630,sympy/sympy,false,29421
openai:gpt-5.2-2025-12-11,sympy__sympy-17630,sympy/sympy,false,24449
anthropic:claude-opus-4-5-20251101,sympy__sympy-18199,sympy/sympy,false,63080
openai:gpt-5.2-2025-12-11,sympy__sympy-18199,sympy/sympy,false,53827
anthropic:claude-sonnet-4-5-20250929,sympy__sympy-18698,sympy/sympy,true,128832
anthropic:claude-opus-4-5-20251101,sympy__sympy-21379,sympy/sympy,true,46453
google:models/gemini-3-pro-preview,sympy__sympy-21612,sympy/sympy,true,36738
anthropic:claude-opus-4-5-20251101,astropy__astropy-12907,astropy/astropy,true,15080
anthropic:claude-sonnet-4-5-20250929,pytest-dev__pytest-7432,pytest-dev/pytest,false,12738
anthropic:claude-opus-4-5-20251101,matplotlib__matplotlib-23314,matplotlib/matplotlib,false,17957
anthropic:claude-sonnet-4-5-20250929,matplotlib__matplotlib-23314,matplotlib/matplotlib,false,18230
google:models/gemini-3-pro-preview,pytest-dev__pytest-7432,pytest-dev/pytest,false,12272
anthropic:claude-sonnet-4-5-20250929,pytest-dev__pytest-7432,pytest-dev/pytest,true,12458
google:models/gemini-3-pro-preview,scikit-learn__scikit-learn-13142,scikit-learn/scikit-learn,true,16280
anthropic:claude-sonnet-4-5-20250929,scikit-learn__scikit-learn-13496,scikit-learn/scikit-learn,false,15609
anthropic:claude-opus-4-5-20251101,scikit-learn__scikit-learn-13496,scikit-learn/scikit-learn,false,15699
anthropic:claude-opus-4-5-20251101,sympy__sympy-15345,sympy/sympy,false,8437
anthropic:claude-sonnet-4-5-20250929,sympy__sympy-15345,sympy/sympy,false,8676
anthropic:claude-opus-4-5-20251101,matplotlib__matplotlib-23314,matplotlib/matplotlib,false,0
anthropic:claude-opus-4-5-20251101,astropy__astropy-12907,astropy/astropy,false,15069
anthropic:claude-sonnet-4-5-20250929,astropy__astropy-12907,astropy/astropy,false,15492
anthropic:claude-opus-4-5-20251101,django__django-12308,django/django,false,10658
openai:gpt-5.2-pro-2025-12-11,django__django-12308,django/django,false,13398
anthropic:claude-opus-4-5-20251101,matplotlib__matplotlib-23314,matplotlib/matplotlib,false,17902
anthropic:claude-sonnet-4-5-20250929,matplotlib__matplotlib-23314,matplotlib/matplotlib,false,18422
anthropic:claude-sonnet-4-5-20250929,pytest-dev__pytest-7432,pytest-dev/pytest,false,12065
anthropic:claude-opus-4-5-20251101,pytest-dev__pytest-7432,pytest-dev/pytest,false,11629
google:models/gemini-3-pro-preview,scikit-learn__scikit-learn-13142,scikit-learn/scikit-learn,false,17405
anthropic:claude-opus-4-5-20251101,astropy__astropy-12907,astropy/astropy,false,14935
anthropic:claude-sonnet-4-5-20250929,astropy__astropy-12907,astropy/astropy,false,15533
anthropic:claude-opus-4-5-20251101,django__django-12308,django/django,true,9976
anthropic:claude-opus-4-5-20251101,matplotlib__matplotlib-23314,matplotlib/matplotlib,false,17986
anthropic:claude-opus-4-5-20251101,astropy__astropy-12907,astropy/astropy,false,14952
openai:gpt-5.2-2025-12-11,astropy__astropy-12907,astropy/astropy,false,13163
anthropic:claude-opus-4-5-20251101,django__django-12308,django/django,false,9899
anthropic:claude-sonnet-4-5-20250929,django__django-12308,django/django,false,10751
anthropic:claude-opus-4-5-20251101,matplotlib__matplotlib-23314,matplotlib/matplotlib,false,17960
anthropic:claude-sonnet-4-5-20250929,matplotlib__matplotlib-23314,matplotlib/matplotlib,false,18096
anthropic:claude-sonnet-4-5-20250929,pytest-dev__pytest-7432,pytest-dev/pytest,false,12377
anthropic:claude-opus-4-5-20251101,pytest-dev__pytest-7432,pytest-dev/pytest,false,12350
google:models/gemini-3-pro-preview,scikit-learn__scikit-learn-13142,scikit-learn/scikit-learn,false,16192
google:models/gemini-3-pro-preview,django__django-11999,django/django,false,31200
anthropic:claude-sonnet-4-5-20250929,django__django-11999,django/django,false,31340
google:models/gemini-3-pro-preview,django__django-12125,django/django,false,15897
anthropic:claude-sonnet-4-5-20250929,django__django-12125,django/django,false,16552
anthropic:claude-sonnet-4-5-20250929,django__django-12708,django/django,false,65333
